speed,route_id,trip_direction,observationdatetime,license_plate,trip_delay,last_stop_id,actual_trip_start_time,last_stop_arrival_time,vehicle_label,trip_id,id,location.type,location.coordinates
34.0,14D,DN,2022-12-01 01:00:16+00:00,GJ05BX8849,65.0,2016,2022-12-01 00:41:19+00:00,06:29:11,H30,20430861,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.819685,21.23081)"
0.0,305U,UP,2022-12-01 01:53:16+00:00,GJ05BX3887,472.0,2041,2022-12-01 01:48:26+00:00,,M70,20429123,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.834821,21.177349)"
0.0,14D,DN,2022-12-01 01:19:33+00:00,GJ05BX8849,173.0,1012,2022-12-01 00:41:19+00:00,06:48:17,H30,20430861,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.79955,21.192328)"
0.0,104U,UP,2022-12-01 01:30:20+00:00,GJ05BX3048,563.0,2452,2022-12-01 01:19:58+00:00,06:56:49,M06,20428540,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.842651,21.18055)"
28.0,212JU,UP,2022-12-01 01:44:23+00:00,GJ05BX2540,984.0,30,2022-12-01 01:31:22+00:00,,C105,20430152,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.831167,21.217607)"
5.0,116RD,DN,2022-12-01 02:04:40+00:00,GJ05BZ1535,724.0,2647,2022-12-01 01:41:16+00:00,07:33:00,H234,20431511,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.808788,21.154262)"
35.0,17AD,DN,2022-12-01 00:56:15+00:00,GJ05CU5921,492.0,1015,2022-12-01 00:43:30+00:00,06:24:10,E062,20425467,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833144,21.209313)"
0.0,13U,UP,2022-12-01 02:31:19+00:00,GJ05BZ5519,1124.0,2012,2022-12-01 02:25:35+00:00,,H390,20426194,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789703,21.225672)"
0.0,136U,UP,2022-12-01 02:54:57+00:00,GJ05BX1806,55.0,1008,2022-12-01 01:34:16+00:00,07:09:15,A06,20428932,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.821372,21.180536)"
48.0,17AU,UP,2022-12-01 03:04:14+00:00,GJ05CU5646,43.0,6002,2022-12-01 02:54:09+00:00,08:30:59,E054,20425459,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.915378,21.24228)"
39.0,658U,UP,2022-12-01 01:28:05+00:00,GJ05BX2033,79.0,6962,2022-12-01 00:54:53+00:00,06:56:25,C009,20427899,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.669706,21.178836)"
41.0,216BD,DN,2022-12-01 03:06:46+00:00,GJ05BX2051,1307.0,4020,2022-12-01 02:32:52+00:00,08:36:06,C013,20427891,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.781788,21.166181)"
25.0,104U,UP,2022-12-01 01:21:29+00:00,GJ05BX3048,555.0,1001,2022-12-01 01:19:58+00:00,06:50:29,M06,20428540,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84259,21.19908)"
26.0,21D,DN,2022-12-01 01:40:40+00:00,GJ05CU7038,1331.0,6012,2022-12-01 01:00:25+00:00,07:06:30,E105,20425311,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.806547,21.198758)"
16.0,21D,DN,2022-12-01 02:11:06+00:00,GJ05CU2452,703.0,1001,2022-12-01 01:58:06+00:00,,E036,20425208,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.871211,21.183456)"
0.0,153RD,DN,2022-12-01 00:33:34+00:00,GJ05BX3421,198.0,4389,2022-12-01 00:24:56+00:00,05:55:45,C189,20430357,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87577,21.21914)"
16.0,315D,DN,2022-12-01 01:58:34+00:00,GJ05BX3436,713.0,4516,2022-12-01 01:38:38+00:00,,M52,20431040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.825773,21.142412)"
29.0,20U,UP,2022-12-01 02:02:07+00:00,GJ05BX2352,229.0,4242,2022-12-01 01:52:38+00:00,07:28:53,A39,20426012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.841856,21.233243)"
46.0,21U,UP,2022-12-01 02:41:39+00:00,GJ05CU7094,1249.0,2068,2022-12-01 02:01:24+00:00,08:10:34,E106,20425304,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.860287,21.15018)"
9.0,103VD,DN,2022-12-01 01:12:17+00:00,GJ05BZ0644,786.0,7905,2022-12-01 01:10:41+00:00,,H179,20431833,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.910443,21.307374)"
42.0,12U,UP,2022-12-01 01:12:54+00:00,GJ05BX0867,111.0,2055,2022-12-01 00:59:57+00:00,06:42:14,P47,20432701,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.79962,21.164836)"
32.0,17AD,DN,2022-12-01 03:08:14+00:00,GJ05CU5917,216.0,2083,2022-12-01 02:37:04+00:00,08:35:24,E065,20425724,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.855334,21.211632)"
47.0,20U,UP,2022-12-01 01:58:33+00:00,GJ05BX2376,610.0,1003,2022-12-01 01:31:11+00:00,07:26:52,A41,20425998,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840718,21.188899)"
19.0,17AD,DN,2022-12-01 01:01:00+00:00,GJ05CU5917,1310.0,2028,2022-12-01 00:51:10+00:00,06:28:20,E065,20425722,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87459,21.220633)"
38.0,13U,UP,2022-12-01 01:03:06+00:00,GJ05CU5516,71.0,2018,2022-12-01 00:53:41+00:00,06:32:31,E050,20426247,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.832233,21.231263)"
0.0,13U,UP,2022-12-01 03:07:47+00:00,GJ05CU5533,692.0,6883,2022-12-01 02:13:17+00:00,08:31:17,E056,20426203,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.957311,21.173582)"
11.0,112D,DN,2022-12-01 02:58:22+00:00,GJ05BX3305,933.0,1015,2022-12-01 02:24:19+00:00,08:27:02,C171,20427103,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.83076,21.21178)"
13.0,17AD,DN,2022-12-01 02:05:14+00:00,GJ05CU5646,252.0,1016,2022-12-01 01:21:44+00:00,07:31:29,E054,20425458,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837272,21.204436)"
0.0,16U,UP,2022-12-01 00:37:55+00:00,GJ05BZ1915,2526.0,2074,2022-12-01 00:12:23+00:00,,H231,20426403,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.858864,21.167934)"
19.0,14D,DN,2022-12-01 03:08:56+00:00,GJ05CU2830,34.0,2001,2022-12-01 02:20:16+00:00,08:37:36,E046,20430821,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.780247,21.181987)"
11.0,506U,UP,2022-12-01 02:50:16+00:00,GJ05BX3508,1142.0,4012,2022-12-01 01:55:09+00:00,08:16:36,M60,20427737,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.778463,21.149455)"
47.0,13U,UP,2022-12-01 00:49:38+00:00,GJ05CU5575,92.0,2024,2022-12-01 00:33:23+00:00,06:17:58,E058,20426158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.846687,21.224598)"
33.0,17AU,UP,2022-12-01 03:07:45+00:00,GJ05CU5793,49.0,6009,2022-12-01 03:06:55+00:00,,E053,20425597,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.950599,21.264384)"
0.0,16D,DN,2022-12-01 03:06:49+00:00,GJ05BZ0725,2404.0,2068,2022-12-01 02:41:01+00:00,,H143,20426631,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.863441,21.150753)"
46.0,216KD,DN,2022-12-01 03:02:10+00:00,GJ05BX2305,377.0,4019,2022-12-01 02:40:35+00:00,08:31:10,C050,20426973,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.777469,21.163044)"
21.0,305D,DN,2022-12-01 02:38:17+00:00,GJ05BX3778,560.0,4534,2022-12-01 02:20:36+00:00,,M68,20429075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84216,21.127914)"
47.0,13U,UP,2022-12-01 02:56:43+00:00,GJ05CU5575,57.0,2012,2022-12-01 00:33:23+00:00,,E058,20426158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.793248,21.232331)"
26.0,118U,UP,2022-12-01 01:39:00+00:00,GJ05BZ0845,1732.0,10,2022-12-01 01:34:04+00:00,,H152,20428299,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.828419,21.213595)"
4.0,207ED,DN,2022-12-01 02:58:37+00:00,GJ05BZ2963,253.0,5704,2022-12-01 02:45:14+00:00,08:19:29,H311,20431073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.791817,21.215825)"
17.0,205GU,UP,2022-12-01 02:43:30+00:00,GJ05BX3273,674.0,1009,2022-12-01 02:28:59+00:00,08:12:50,M37,20428052,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.818824,21.178591)"
0.0,118U,UP,2022-12-01 01:54:16+00:00,GJ05BZ0845,1648.0,2022,2022-12-01 01:34:04+00:00,,H152,20428299,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.819622,21.243768)"
20.0,104U,UP,2022-12-01 03:01:36+00:00,GJ05BX3038,582.0,1003,2022-12-01 02:58:56+00:00,08:31:26,M03,20428487,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.843561,21.195098)"
8.0,315U,UP,2022-12-01 01:20:31+00:00,GJ05BX3436,1360.0,4519,2022-12-01 00:44:26+00:00,06:47:31,M52,20431039,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837072,21.129892)"
21.0,137JD,DN,2022-12-01 00:40:10+00:00,GJ05BZ0884,33.0,4705,2022-12-01 00:33:42+00:00,06:09:58,H159,20431279,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.796243,21.253756)"
29.0,21U,UP,2022-12-01 00:36:17+00:00,GJ05CU2452,64.0,2009,2022-12-01 00:31:17+00:00,06:05:17,E036,20425207,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.79389,21.210789)"
6.0,13U,UP,2022-12-01 02:18:46+00:00,GJ05CU5733,275.0,6883,2022-12-01 01:47:06+00:00,,E071,20426260,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.889392,21.190132)"
0.0,14U,UP,2022-12-01 02:10:34+00:00,GJ05BX8827,2273.0,4001,2022-12-01 01:26:41+00:00,,H34,20430842,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.750659,21.137282)"
23.0,11U,UP,2022-12-01 02:24:45+00:00,GJ05BX9605,0.0,2047,2022-12-01 02:10:49+00:00,,A52,20425884,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.85615,21.124258)"
0.0,14U,UP,2022-12-01 02:44:48+00:00,GJ05BX8849,81.0,2014,2022-12-01 02:07:35+00:00,08:14:17,H30,20430847,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.809753,21.234044)"
0.0,136D,DN,2022-12-01 01:38:57+00:00,GJ05BX2009,367.0,6690,2022-12-01 01:27:00+00:00,,A11,20428965,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.741165,21.120333)"
0.0,17AD,DN,2022-12-01 02:12:01+00:00,GJ05CU2249,61.0,1016,2022-12-01 02:07:56+00:00,,E019,20425691,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.799569,21.19241)"
22.0,21U,UP,2022-12-01 01:59:48+00:00,GJ05CU7038,484.0,2012,2022-12-01 01:59:28+00:00,07:28:58,E105,20425312,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789768,21.225265)"
0.0,13U,UP,2022-12-01 03:05:48+00:00,GJ05CU5575,57.0,2012,2022-12-01 00:33:23+00:00,08:27:38,E058,20426158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789647,21.22566)"
47.0,17AD,DN,2022-12-01 00:51:35+00:00,GJ05CU5921,209.0,1012,2022-12-01 00:43:30+00:00,06:17:45,E062,20425467,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.812937,21.204596)"
33.0,19U,UP,2022-12-01 02:02:08+00:00,GJ05BX2164,326.0,1002,2022-12-01 02:00:48+00:00,,A25,20427285,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.843547,21.196941)"
49.0,13U,UP,2022-12-01 01:54:38+00:00,GJ05CU5664,345.0,4055,2022-12-01 01:08:13+00:00,07:22:08,E051,20426251,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.90066,21.187042)"
7.0,14D,DN,2022-12-01 01:17:17+00:00,GJ05BX8849,160.0,2005,2022-12-01 00:41:19+00:00,06:46:02,H30,20430861,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.806396,21.197979)"
0.0,118U,UP,2022-12-01 02:05:04+00:00,GJ05BZ0845,1648.0,2022,2022-12-01 01:34:04+00:00,,H152,20428299,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.81333,21.24775)"
21.0,12D,DN,2022-12-01 01:53:56+00:00,GJ05BX1291,66.0,4009,2022-12-01 01:11:16+00:00,07:22:47,P50,20432936,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.766461,21.148308)"
0.0,12D,DN,2022-12-01 02:04:06+00:00,GJ05BX1150,59.0,4009,2022-12-01 01:22:31+00:00,07:32:52,P59,20432948,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.766356,21.148265)"
20.0,137JD,DN,2022-12-01 02:40:10+00:00,GJ05BZ0884,604.0,6012,2022-12-01 02:08:58+00:00,08:09:06,H159,20431281,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.827016,21.211084)"
39.0,107JU,UP,2022-12-01 01:13:45+00:00,GJ05BX2755,5.0,6012,2022-12-01 00:57:07+00:00,06:40:50,C122,20429475,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.810821,21.203711)"
4.0,103SD,DN,2022-12-01 02:02:47+00:00,GJ05BZ0701,182.0,6850,2022-12-01 01:46:48+00:00,,H185,20431906,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.894239,21.291745)"
25.0,136D,DN,2022-12-01 02:55:26+00:00,GJ05BX2465,58.0,4016,2022-12-01 02:47:22+00:00,08:25:01,A48,20428968,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.763062,21.152188)"
0.0,21D,DN,2022-12-01 02:38:15+00:00,GJ05CU2517,513.0,2069,2022-12-01 02:31:55+00:00,08:06:55,E047,20425248,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87044,21.156993)"
29.0,16U,UP,2022-12-01 02:06:16+00:00,GJ05BZ1915,1500.0,2028,2022-12-01 00:12:23+00:00,,H231,20426403,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.898193,21.229301)"
13.0,16U,UP,2022-12-01 00:36:23+00:00,GJ05BZ1915,2526.0,2074,2022-12-01 00:12:23+00:00,,H231,20426403,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.858231,21.167149)"
44.0,13U,UP,2022-12-01 01:57:48+00:00,GJ05CU2192,391.0,6011,2022-12-01 01:15:53+00:00,07:23:38,E040,20426256,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.918448,21.182606)"
0.0,21D,DN,2022-12-01 01:39:49+00:00,GJ05CU6696,333.0,2069,2022-12-01 01:35:19+00:00,07:08:39,E083,20425343,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.870448,21.157013)"
5.0,254U,UP,2022-12-01 03:02:17+00:00,GJ05BZ1266,2243.0,2403,2022-12-01 02:08:20+00:00,08:29:40,H216,20427471,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.855028,21.181243)"
0.0,20U,UP,2022-12-01 02:14:25+00:00,GJ05BX2352,774.0,1003,2022-12-01 01:52:38+00:00,,A39,20426012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837511,21.204648)"
0.0,506D,DN,2022-12-01 03:00:45+00:00,GJ05BX3508,107.0,4682,2022-12-01 02:59:30+00:00,08:28:50,M60,20427756,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.779105,21.144735)"
0.0,19U,UP,2022-12-01 03:06:43+00:00,GJ05BX2052,714.0,6883,2022-12-01 02:40:51+00:00,08:34:33,A14,20427336,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.958553,21.173178)"
46.0,17AU,UP,2022-12-01 01:53:18+00:00,GJ05CU0594,130.0,6003,2022-12-01 01:45:43+00:00,07:20:48,E004,20425743,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.920964,21.247221)"
37.0,103VD,DN,2022-12-01 01:54:33+00:00,GJ05BZ0644,123.0,4064,2022-12-01 01:10:41+00:00,07:22:09,H179,20431833,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.866422,21.221025)"
12.0,14D,DN,2022-12-01 02:45:19+00:00,GJ05BX8550,1364.0,4252,2022-12-01 02:22:27+00:00,,H21,20430759,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.881908,21.222735)"
32.0,11U,UP,2022-12-01 03:00:06+00:00,GJ05BX2498,139.0,4024,2022-12-01 02:52:35+00:00,08:29:26,A50,20425754,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.852246,21.134804)"
19.0,112D,DN,2022-12-01 02:42:31+00:00,GJ05BX3305,877.0,4233,2022-12-01 02:24:19+00:00,08:11:31,C171,20427103,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.847803,21.239882)"
7.0,17AD,DN,2022-12-01 02:03:46+00:00,GJ05CU0549,573.0,4002,2022-12-01 01:32:36+00:00,07:32:21,E002,20425586,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.874994,21.220776)"
15.0,21D,DN,2022-12-01 00:52:17+00:00,GJ05CU7048,722.0,2078,2022-12-01 00:31:52+00:00,06:20:12,E101,20425449,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84826,21.1941)"
18.0,103VD,DN,2022-12-01 02:49:19+00:00,GJ05BZ0644,123.0,4064,2022-12-01 01:10:41+00:00,08:17:43,H179,20431833,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.867105,21.231635)"
46.0,14D,DN,2022-12-01 02:45:05+00:00,GJ05CU2144,476.0,4018,2022-12-01 01:52:30+00:00,08:14:35,E027,20430750,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.769805,21.158754)"
14.0,903U,UP,2022-12-01 01:54:58+00:00,GJ05BZ0870,1544.0,6945,2022-12-01 01:46:22+00:00,07:24:38,H155,20431467,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.929465,21.229239)"
27.0,21D,DN,2022-12-01 02:12:14+00:00,GJ05CU7280,799.0,2005,2022-12-01 01:45:14+00:00,,E107,20425359,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.841484,21.200004)"
13.0,20U,UP,2022-12-01 00:57:06+00:00,GJ05BX2049,542.0,2023,2022-12-01 00:41:09+00:00,06:24:26,A13,20425970,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.827606,21.2114)"
24.0,107JU,UP,2022-12-01 01:18:55+00:00,GJ05BX2755,21.0,1012,2022-12-01 00:57:07+00:00,06:47:54,C122,20429475,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.801557,21.193657)"
